Data
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.65"",""az"":""-9.66""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
"{""HeartRate"":4520,""Acceleration"":{""ax"":""12.87"",""ay"":""9.66"",""az"":""-9.65""}}"
